"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        3781,      -6.365840454,      -7.223700442,      -7.231244794,      -11.82014521
          0,           0,        3782,      -6.151098314,      -6.942057997,      -7.044517192,      -11.93614793
          0,           0,        3783,      -6.171110736,      -7.025004975,      -7.076805706,      -11.86616022
          0,           0,        3784,      -6.179521048,      -7.085856655,       -7.08889491,      -11.84024653
          0,           0,        3785,      -6.349872618,      -7.154245186,       -7.12650282,      -11.81381413
          0,           0,        3786,      -6.150962374,      -6.868321676,      -6.915664063,      -11.94627168
          0,           0,        3787,      -6.285594486,      -7.097184159,      -7.155582767,      -11.99062984
          0,           0,        3788,      -6.164760011,       -7.39719175,      -7.354081987,      -11.99861594
          0,           0,        3789,      -6.175312054,      -7.228633968,      -7.241367918,      -11.97684966
          0,           0,        3790,       -6.18042838,      -7.248865818,      -7.257377822,      -11.98808268
          0,           0,        3791,      -6.183276114,      -7.301216982,      -7.279078122,      -12.00950867
          0,           0,        3792,      -6.185125843,      -7.374717426,      -7.327711589,       -12.0407985
          0,           0,        3793,      -6.186627126,      -7.451300188,      -7.380544576,      -12.06758737
          0,           0,        3794,      -6.187934236,      -7.510593864,      -7.420263571,      -12.08641241
          0,           0,        3795,      -6.188951512,      -7.546201806,      -7.442325959,      -12.09744143
          0,           0,        3796,      -6.326788764,      -7.564422838,      -7.454521213,      -11.88163827
          0,           0,        3797,      -6.168414925,      -6.975357897,      -7.033905211,      -11.95292366
          0,           0,        3798,      -6.180112352,      -7.139254729,      -7.136713184,       -11.9264834
          0,           0,        3799,      -6.185119768,      -7.227954185,      -7.193388639,      -11.90985345
          0,           0,        3800,      -6.187062889,      -7.292159593,      -7.238761372,      -11.91316554
          0,           0,        3801,      -6.187899631,      -7.346726747,      -7.262246636,      -11.91948978
          0,           0,        3802,      -6.188449675,      -7.397201068,       -7.29948049,      -11.93193496
          0,           0,        3803,      -6.189042021,      -7.431270828,       -7.32711914,      -11.94641802
          0,           0,        3804,      -6.189727655,      -7.446834903,      -7.341970682,      -11.96338326
          0,           0,        3805,      -6.309213181,      -7.454159717,      -7.348780892,      -11.86387955
          0,           0,        3806,      -6.173589547,      -7.039005844,      -7.073969798,      -11.92170591
          0,           0,        3807,      -6.182499727,      -7.185042218,      -7.161936216,      -11.91954743
          0,           0,        3808,      -6.186434791,      -7.266091265,      -7.217978954,      -11.91855333
          0,           0,        3809,      -6.187924096,      -7.328151699,      -7.264043578,      -11.92688769
          0,           0,        3810,      -6.188584014,      -7.387183696,      -7.297137211,      -11.93323639
          0,           0,        3811,      -6.189058663,      -7.451482299,      -7.347226833,      -11.94054158
          0,           0,        3812,      -6.189584043,      -7.512828223,      -7.399840776,      -11.95085276
          0,           0,        3813,      -6.190112973,       -7.56368169,      -7.447899899,      -11.97085994
          0,           0,        3814,      -6.292947239,      -7.604721745,      -7.486433625,      -11.90905693
          0,           0,        3815,       -6.17735969,      -7.130474232,      -7.171395703,      -11.98207403
          0,           0,        3816,      -6.184310924,       -7.28931829,      -7.272471767,      -12.00788658
          0,           0,        3817,      -6.187505825,      -7.379106225,      -7.338015269,      -12.03204252
          0,           0,        3818,      -6.188730106,      -7.443752905,      -7.385232384,      -12.05851978
          0,           0,        3819,      -6.189271885,      -7.500835847,      -7.413975958,      -12.07224931
          0,           0,        3820,      -6.189617843,      -7.563239057,      -7.462439335,      -12.08052551
          0,           0,        3821,      -6.190071998,      -7.626025512,      -7.517355097,      -12.09176773
          0,           0,        3822,      -6.190550672,      -7.683780492,      -7.572509721,      -12.11751825
          0,           0,        3823,      -6.190913423,      -7.736647651,       -7.61997362,      -12.16094899
          0,           0,        3824,      -6.191154997,      -7.784396569,      -7.658261722,      -12.21185244
          0,           0,        3825,      -6.191392002,      -7.827224263,      -7.689697473,      -12.25642752
          0,           0,        3826,      -6.304154817,      -7.859261208,      -7.713604489,      -12.02849827
          0,           0,        3827,       -6.17599517,      -7.096504587,      -7.162155736,      -12.13893369
          0,           0,        3828,      -6.183990792,      -7.269510388,      -7.283056238,      -12.12375666
          0,           0,        3829,      -6.187411708,      -7.375700658,       -7.36574179,      -12.11862578
          0,           0,        3830,       -6.18876095,      -7.461520714,      -7.434491079,      -12.14204555
          0,           0,        3831,      -6.320624373,      -7.540622661,      -7.476322558,       -11.9734844
          0,           0,        3832,      -6.169571859,      -7.012125595,       -7.07274963,      -12.13987461
          0,           0,        3833,      -6.180273683,      -7.210970848,      -7.234322956,      -12.15004086
          0,           0,        3834,      -6.185209195,      -7.325558307,      -7.325610485,       -12.1485197
          0,           0,        3835,      -6.187193485,      -7.419120238,      -7.419694251,       -12.1866668
          0,           0,        3836,      -6.188151955,      -7.505713431,      -7.469203775,      -12.22183113
          0,           0,        3837,      -6.188719714,      -7.601796837,      -7.548544103,      -12.27235017
          0,           0,        3838,      -6.189469686,      -7.688810582,      -7.612293159,      -12.30721412
          0,           0,        3839,      -6.190096344,      -7.749099449,      -7.658880044,      -12.31549717
          0,           0,        3840,      -6.190604586,      -7.789075604,      -7.688836115,      -12.32064767
          0,           0,        3841,      -6.190840097,       -7.81076119,      -7.708091673,      -12.32372682
          0,           0,        3842,      -6.191178412,      -7.825358484,       -7.73003162,      -12.32601015
          0,           0,        3843,      -6.191448509,      -7.835936549,      -7.748371811,      -12.33286677
          0,           0,        3844,      -6.289075553,      -7.841341259,      -7.754693191,      -12.10032237
          0,           0,        3845,      -6.179050749,       -7.16835975,      -7.232069332,      -12.21087236
          0,           0,        3846,      -6.185401528,      -7.337144338,      -7.346619114,      -12.19584344
          0,           0,        3847,      -6.305414674,      -7.437340625,      -7.421194031,      -12.16997195
          0,           0,        3848,      -6.173745368,      -7.176131906,      -7.235009059,      -12.25508932
          0,           0,        3849,      -6.181912471,      -7.345023791,      -7.392908639,      -12.18147766
          0,           0,        3850,      -6.353092859,      -7.412010441,      -7.412625983,      -11.94526397
          0,           0,        3851,      -6.154180649,      -6.914823421,      -7.005470997,      -12.15021808
          0,           0,        3852,      -6.172323332,      -7.105098406,      -7.190078854,      -12.05818533
          0,           0,        3853,      -6.180345572,      -7.185373089,       -7.20358366,      -12.01548581
          0,           0,        3854,      -6.183706991,      -7.258383368,      -7.270108825,      -12.03439346
          0,           0,        3855,      -6.185447279,      -7.334464324,      -7.301128986,      -12.05878642
          0,           0,        3856,      -6.186632958,      -7.421539704,      -7.365225865,      -12.08577549
          0,           0,        3857,      -6.187747837,      -7.499111449,      -7.414578688,      -12.09675551
          0,           0,        3858,      -6.314102144,      -7.549758734,       -7.44229546,      -11.89789351
          0,           0,        3859,      -6.171181782,      -7.028261586,      -7.072878361,      -11.96712574
          0,           0,        3860,      -6.181124191,      -7.189141939,      -7.166957992,      -11.95892487
          0,           0,        3861,      -6.185603393,      -7.277281661,      -7.230916932,      -11.95805411
          0,           0,        3862,      -6.187386433,      -7.342036599,      -7.282886534,      -11.97672044
          0,           0,        3863,       -6.18815312,       -7.39950464,      -7.311912207,       -11.9991139
          0,           0,        3864,      -6.188758582,      -7.458036103,      -7.354936614,      -12.01967476
          0,           0,        3865,      -6.189411115,      -7.509230624,      -7.397567367,      -12.03141366
          0,           0,        3866,      -6.290440842,      -7.547945438,         -7.433988,       -11.9317592
          0,           0,        3867,      -6.177300558,       -7.13243946,      -7.164482244,      -11.99185954
          0,           0,        3868,      -6.184202196,      -7.287506635,      -7.258876452,      -11.99951261
          0,           0,        3869,      -6.187360464,      -7.379145035,      -7.331481829,      -12.01047315
          0,           0,        3870,      -6.188631842,      -7.449893098,      -7.390617833,      -12.03793967
          0,           0,        3871,      -6.189207988,      -7.511443311,       -7.42457601,      -12.07312815
          0,           0,        3872,      -6.332518205,      -7.570191359,      -7.464783192,      -11.86901877
          0,           0,        3873,       -6.16576907,      -6.942699716,      -7.008707173,      -11.99985507
          0,           0,        3874,      -6.178803112,      -7.122448733,      -7.135571474,      -12.00392768
          0,           0,        3875,      -6.184538459,      -7.231682981,      -7.218444103,      -12.00426888
          0,           0,        3876,      -6.186710215,      -7.322947958,      -7.302871415,      -12.02361507
          0,           0,        3877,      -6.187721038,      -7.409041705,      -7.356118146,      -12.04317742
          0,           0,        3878,      -6.317495825,      -7.506265078,      -7.435790127,      -11.90036433
          0,           0,        3879,      -6.169602485,      -7.011600057,      -7.067555409,      -12.02253313
          0,           0,        3880,       -6.18019084,      -7.200271368,      -7.203730993,      -12.05289105
          0,           0,        3881,      -6.185145578,      -7.312308601,      -7.302473405,      -12.09045559
          0,           0,        3882,      -6.187155103,      -7.406081661,      -7.397114449,      -12.14685446
          0,           0,        3883,      -6.188094097,      -7.493462233,      -7.453150618,      -12.19223954
          0,           0,        3884,       -6.18877353,      -7.590633755,      -7.531501555,       -12.2420047
          0,           0,        3885,      -6.189471348,      -7.679068922,      -7.598626769,      -12.26740261
          0,           0,        3886,      -6.304443103,      -7.749258762,      -7.663083959,      -12.00128882
          0,           0,        3887,      -6.174680929,      -7.088101882,      -7.149077778,      -12.11561937
          0,           0,        3888,      -6.183075556,      -7.261426511,      -7.264201604,      -12.12375915
          0,           0,        3889,      -6.350442998,      -7.367419002,      -7.350901621,      -11.98148408
          0,           0,        3890,      -6.158319842,      -6.945633068,      -7.036973293,      -12.14439625
          0,           0,        3891,      -6.313878423,      -7.127112224,      -7.207374365,      -12.16928952
          0,           0,        3892,      -6.376580199,      -7.381810596,      -7.471256574,      -12.00975048
          0,           0,        3893,      -6.145382648,      -7.210585177,      -7.278853431,      -12.08974417
          0,           0,        3894,      -6.165775216,      -7.068185702,      -7.129423098,      -11.90278463
          0,           0,        3895,      -6.175322415,      -7.090037298,      -7.111629828,      -11.86917015
          0,           0,        3896,      -6.337913061,      -7.144705992,      -7.131923978,      -11.87186923
          0,           0,        3897,      -6.156738639,      -6.935898711,      -6.957264802,      -11.97895206
          0,           0,        3898,      -6.171444827,      -7.169792048,      -7.190614956,      -11.99215099
          0,           0,        3899,      -6.179016637,       -7.24499612,       -7.21288789,      -11.98635764
          0,           0,        3900,      -6.182771624,      -7.303800168,      -7.289419773,      -12.01035827
          0,           0,        3901,      -6.184883666,      -7.363461617,      -7.319957813,      -12.02605442
          0,           0,        3902,      -6.186435213,      -7.431830378,      -7.370896249,      -12.04184484
          0,           0,        3903,      -6.187661932,      -7.492613093,      -7.409075986,      -12.05286104
          0,           0,        3904,      -6.188723582,      -7.528070853,      -7.430379773,      -12.05536916
          0,           0,        3905,      -6.189554775,      -7.545022869,      -7.440402147,      -12.05687837
          0,           0,        3906,       -6.19015969,      -7.550707536,      -7.441738754,      -12.05741472
          0,           0,        3907,      -6.190586135,      -7.552894212,      -7.441057644,      -12.05528902
          0,           0,        3908,      -6.190884839,      -7.555118954,      -7.441077616,      -12.05103002
          0,           0,        3909,      -6.320687974,      -7.557323157,       -7.44240392,      -11.88667717
          0,           0,        3910,      -6.171350514,      -7.003318045,      -7.060570582,      -11.96140508
          0,           0,        3911,      -6.181704341,      -7.164586517,      -7.164343649,      -11.94931333
          0,           0,        3912,      -6.186147778,       -7.25594704,      -7.225763072,      -11.94094213
          0,           0,        3913,      -6.187733933,      -7.321736121,      -7.272627357,      -11.94810893
          0,           0,        3914,      -6.188335304,      -7.373107865,      -7.294495875,      -11.95818412
          0,           0,        3915,      -6.188862743,      -7.416917943,      -7.324037105,        -11.972768
          0,           0,        3916,      -6.189385147,      -7.446044744,      -7.343476088,      -11.98169847
          0,           0,        3917,      -6.189803206,       -7.46281714,       -7.35606419,      -11.98267526
          0,           0,        3918,      -6.292747752,      -7.476360587,      -7.366806853,      -11.88952283
          0,           0,        3919,      -6.177185028,       -7.11094738,       -7.13544225,      -11.91612804
          0,           0,        3920,      -6.184176673,      -7.253779981,      -7.223126262,      -11.90326688
          0,           0,        3921,      -6.187336358,      -7.335896828,      -7.286381538,      -11.90266983
          0,           0,        3922,      -6.188578926,      -7.400308329,       -7.33982647,      -11.92314204
          0,           0,        3923,      -6.314202356,      -7.458809933,      -7.376719709,      -11.87222259
          0,           0,        3924,      -6.366785072,      -7.029821495,      -7.077977256,       -11.7429968
          0,           0,        3925,      -6.149681256,      -6.948717027,      -7.009940324,       -11.8764126
          0,           0,        3926,       -6.17012299,       -6.96093583,      -6.977887367,      -11.83542219
          0,           0,        3927,      -6.179066892,      -7.042667599,      -7.045104799,      -11.83372945
          0,           0,        3928,       -6.18260327,      -7.124227028,       -7.09659257,      -11.85055273
          0,           0,        3929,      -6.184393591,       -7.20488244,      -7.144138164,      -11.87186799
          0,           0,        3930,      -6.185668064,      -7.296089639,      -7.216570564,      -11.89964353
          0,           0,        3931,      -6.343924303,      -7.376880657,       -7.27739752,      -11.71172497
          0,           0,        3932,      -6.155411712,       -6.84225559,       -6.90214121,      -11.81010372
          0,           0,        3933,      -6.338565386,      -7.012971243,      -7.010523363,      -11.81557572
          0,           0,        3934,      -6.159429036,      -7.152705866,      -7.150851804,      -11.83046463
          0,           0,        3935,      -6.173527259,      -7.096958709,      -7.089636347,      -11.79644824
          0,           0,        3936,      -6.338137399,      -7.128619563,      -7.101954278,      -11.85825597
          0,           0,        3937,      -6.158439798,      -7.002984186,      -7.021191209,       -11.9210125
          0,           0,        3938,       -6.17240838,      -7.195481128,      -7.215702742,       -11.9106413
          0,           0,        3939,      -6.341614382,      -7.249386456,      -7.221611761,      -11.88585831
          0,           0,        3940,      -6.157573749,      -7.022020713,      -7.074741388,      -11.96009301
          0,           0,        3941,      -6.172294078,      -7.206121327,      -7.247023935,      -11.94919438
          0,           0,        3942,      -6.179263267,      -7.255578295,      -7.248060473,       -11.9539567
          0,           0,        3943,      -6.182810216,      -7.305590968,      -7.299690218,      -11.98536268
          0,           0,        3944,      -6.345813595,      -7.371205091,      -7.335251694,      -11.76725105
          0,           0,        3945,      -6.149184858,      -6.822742841,      -6.892076309,      -11.92047234
          0,           0,        3946,      -6.169630873,      -7.023720487,       -7.05836293,      -11.91381282
          0,           0,        3947,      -6.179199118,      -7.118081883,      -7.105033433,      -11.90332887
          0,           0,        3948,      -6.183078322,      -7.206594527,      -7.200001223,      -11.93477576
          0,           0,        3949,      -6.185042453,      -7.289647352,      -7.244736035,      -11.97044913
          0,           0,        3950,       -6.18629698,      -7.386624363,      -7.325014191,      -12.02019127
          0,           0,        3951,      -6.187463791,      -7.480701934,      -7.396355567,      -12.05846955
          0,           0,        3952,      -6.188569504,      -7.553368934,       -7.45108725,      -12.07919993
          0,           0,        3953,      -6.189436472,      -7.609118419,      -7.487401506,      -12.10032479
          0,           0,        3954,      -6.190005149,      -7.650474287,      -7.513266522,      -12.12027828
          0,           0,        3955,      -6.190620975,      -7.688020725,      -7.544701255,      -12.14037577
          0,           0,        3956,      -6.324360554,      -7.720318803,      -7.574831651,      -11.92493603
          0,           0,        3957,      -6.170187548,       -6.99505384,      -7.062611827,      -12.04237386
          0,           0,        3958,       -6.18120378,      -7.167281107,      -7.177296391,      -12.03163401
          0,           0,        3959,      -6.336405495,      -7.268711188,      -7.246669593,      -12.03591167
          0,           0,        3960,       -6.33313698,      -7.052060195,      -7.116577575,      -11.93275591
          0,           0,        3961,      -6.153947717,      -7.136654489,      -7.204027355,      -12.01925192
          0,           0,        3962,      -6.171138329,      -7.050067002,      -7.078947323,      -11.90459575
          0,           0,        3963,      -6.178774483,      -7.109059755,      -7.123745808,      -11.88376397
          0,           0,        3964,      -6.182235394,      -7.175062638,       -7.15263171,      -11.89413368
          0,           0,        3965,      -6.184151725,      -7.244620586,      -7.188791901,      -11.90812085
          0,           0,        3966,      -6.344932513,      -7.318711645,      -7.241401993,        -11.704565
          0,           0,        3967,      -6.151471232,      -6.818541828,      -6.875673496,      -11.80919173
          0,           0,        3968,      -6.171095297,      -6.995407884,      -6.994579301,       -11.8163601
          0,           0,        3969,      -6.180035482,      -7.088917599,      -7.053049124,      -11.82467541
          0,           0,        3970,      -6.183587428,      -7.170960248,      -7.132694992,      -11.85269048
          0,           0,        3971,      -6.336230287,      -7.243664447,      -7.176216425,      -11.80187287
          0,           0,        3972,      -6.160307234,      -6.909365389,      -6.952910284,      -11.91846163
          0,           0,        3973,      -6.347830773,      -7.108982639,      -7.117350201,      -11.87223349
          0,           0,        3974,      -6.156986146,      -7.115987445,      -7.177734308,      -11.92363076
          0,           0,        3975,      -6.172431316,      -7.114488469,      -7.133685703,      -11.87718598
          0,           0,        3976,      -6.179187077,      -7.152222938,      -7.154236701,      -11.86993182
          0,           0,        3977,      -6.182506782,      -7.209766444,      -7.184970991,      -11.88493725
          0,           0,        3978,      -6.343740317,      -7.279938986,      -7.225973338,      -11.76094885
          0,           0,        3979,      -6.155079892,      -6.866120048,      -6.919530597,      -11.87664949
          0,           0,        3980,      -6.172242897,      -7.065297354,      -7.076632144,      -11.88921347
          0,           0,        3981,      -6.180389921,      -7.164276292,      -7.140536367,      -11.90104313
          0,           0,        3982,      -6.183835985,      -7.249790878,      -7.234536352,      -11.93820439
          0,           0,        3983,      -6.185637093,      -7.329773426,       -7.28463324,      -11.97714707
          0,           0,        3984,      -6.186809289,      -7.421724118,      -7.360322796,      -12.03159679
          0,           0,        3985,      -6.340107643,      -7.507150793,      -7.422455018,      -11.80498469
          0,           0,        3986,      -6.160458139,      -6.890969468,      -6.960705676,       -11.9199467
          0,           0,        3987,      -6.365231674,      -7.068247907,      -7.077755114,      -11.84979484
          0,           0,        3988,      -6.153642475,      -7.069006259,      -7.141927128,      -11.88964973
          0,           0,        3989,      -6.380662433,      -7.069372819,      -7.095788692,      -11.91390692
          0,           0,        3990,      -6.145707513,       -7.11469609,      -7.185355437,      -11.93211661
          0,           0,        3991,       -6.37576566,      -7.108856649,      -7.160230611,      -11.97611475
          0,           0,        3992,      -6.144795157,      -7.203971678,      -7.246543817,      -11.98304634
          0,           0,        3993,        -6.1640951,      -7.149875243,      -7.194475952,      -11.86854455
          0,           0,        3994,      -6.173582794,      -7.126836082,      -7.133863843,       -11.8411207
          0,           0,        3995,      -6.178561471,      -7.161940396,      -7.141679077,      -11.84727829
          0,           0,        3996,      -6.324657908,      -7.212678024,       -7.16079611,      -11.77339071
          0,           0,        3997,      -6.161246181,      -6.941168917,      -6.957567665,      -11.83607684
          0,           0,        3998,      -6.174227506,      -7.127384352,      -7.086329254,      -11.84637272
          0,           0,        3999,      -6.180881049,      -7.203096679,      -7.135089131,      -11.85429316
          0,           0,        4000,      -6.184048231,      -7.257963894,      -7.194305879,      -11.87297269
          0,           0,        4001,      -6.185739943,      -7.305089927,      -7.222827904,      -11.88850636
          0,           0,        4002,      -6.186988215,       -7.35372858,      -7.259379966,      -11.90588806
          0,           0,        4003,      -6.187989504,      -7.394202734,      -7.289840238,      -11.91875691
          0,           0,        4004,      -6.188923838,      -7.422776865,      -7.315666027,      -11.92860788
          0,           0,        4005,      -6.189637549,      -7.443760565,      -7.334588076,      -11.94064312
          0,           0,        4006,      -6.290374477,      -7.459185114,      -7.347099492,      -11.88118708
          0,           0,        4007,      -6.177426121,      -7.118741818,      -7.138686156,      -11.91994969
          0,           0,        4008,      -6.184206661,      -7.255834961,      -7.216865948,      -11.91562098
          0,           0,        4009,      -6.187278838,      -7.323434867,       -7.26425646,      -11.91284096
          0,           0,        4010,      -6.188401493,      -7.368153588,      -7.298612602,      -11.91865269
          0,           0,        4011,      -6.189025099,      -7.403432737,      -7.318123865,      -11.92692082
          0,           0,        4012,      -6.189408844,      -7.435206094,      -7.342005383,      -11.93955252
          0,           0,        4013,      -6.189830722,      -7.457679011,      -7.358274204,      -11.95440213
          0,           0,        4014,      -6.190188334,      -7.470104227,      -7.367168759,      -11.96917397
          0,           0,        4015,      -6.314106341,      -7.478453007,      -7.373727469,      -11.85602915
          0,           0,        4016,      -6.172672048,      -7.022354082,      -7.066178088,      -11.90876676
          0,           0,        4017,       -6.33858864,      -7.175741993,      -7.164112995,      -11.85094685
          0,           0,        4018,      -6.163964336,      -7.103872904,      -7.166572837,      -11.87204852
          0,           0,        4019,       -6.37195159,      -7.134882392,      -7.151525351,      -11.85212345
          0,           0,        4020,      -6.416660506,      -7.053589277,      -7.143662468,      -11.75731188
          0,           0,        4021,      -6.127693844,      -7.069522357,      -7.094272185,      -11.87042818
          0,           0,        4022,      -6.156282888,      -6.930361119,       -6.96136926,       -11.7451185
          0,           0,        4023,      -6.170049184,      -6.958648137,      -6.968522746,      -11.72519414
          0,           0,        4024,      -6.176276806,      -7.018451496,      -6.990906998,      -11.74334053
          0,           0,        4025,      -6.179712747,       -7.08122881,      -7.017074767,      -11.76095597
          0,           0,        4026,      -6.181996677,      -7.152186624,       -7.07095208,      -11.77525311
          0,           0,        4027,      -6.184078693,      -7.210067731,      -7.106778116,       -11.7832281
          0,           0,        4028,      -6.185925308,      -7.248748887,      -7.127081381,      -11.79189607
          0,           0,        4029,      -6.187388403,      -7.274002136,      -7.141498548,      -11.79945669
          0,           0,        4030,      -6.309766504,      -7.291237931,      -7.156636011,      -11.74508545
          0,           0,        4031,      -6.365204048,      -7.003101937,      -7.001922498,       -11.6520768
          0,           0,        4032,       -6.15017145,      -6.917011246,       -6.93927213,      -11.70092914
          0,           0,        4033,       -6.17005033,      -6.923477808,      -6.907598461,      -11.66698364
          0,           0,        4034,      -6.178653808,      -6.984843304,      -6.946114768,      -11.65733466
          0,           0,        4035,      -6.181938555,      -7.042749646,        -6.9752838,      -11.66057045
          0,           0,        4036,      -6.183597828,      -7.096092518,      -7.003968333,      -11.66794281
          0,           0,        4037,      -6.184764966,      -7.147301368,      -7.042956955,      -11.67956032
          0,           0,        4038,      -6.318221721,      -7.183588781,      -7.071251144,      -11.63450935
          0,           0,        4039,      -6.166676195,      -6.934209548,      -6.931348617,       -11.6730761
          0,           0,        4040,      -6.178039055,      -7.057933827,      -6.995061219,      -11.68771783
          0,           0,        4041,      -6.183257725,      -7.121522226,      -7.042401955,      -11.70080543
          0,           0,        4042,      -6.185427878,      -7.169664905,       -7.08477398,      -11.71740774
          0,           0,        4043,      -6.186547814,      -7.213341834,      -7.113103595,      -11.73553246
          0,           0,        4044,      -6.187308521,      -7.258023723,      -7.145326836,      -11.75305286
          0,           0,        4045,      -6.318668401,      -7.299943082,      -7.178260323,      -11.70068964
          0,           0,        4046,      -6.386538384,      -6.969743143,      -6.990787627,      -11.58950287
          0,           0,        4047,      -6.139071158,      -6.861447884,      -6.896975386,      -11.67016907
          0,           0,        4048,      -6.164479914,      -6.878197993,      -6.884550471,      -11.64470008
          0,           0,        4049,      -6.175744757,      -6.951566046,      -6.933979716,      -11.64630224
          0,           0,        4050,      -6.340093104,       -7.02944329,      -6.983052753,      -11.69373224
          0,           0,        4051,      -6.155214675,      -6.898960441,      -6.899487729,      -11.76419966
          0,           0,        4052,      -6.365588318,      -7.116695436,      -7.110801103,      -11.74413659
          0,           0,        4053,      -6.147726371,      -7.047084468,        -7.0728897,      -11.81323788
          0,           0,        4054,       -6.16667875,       -7.07844778,      -7.079666641,      -11.78564774
          0,           0,        4055,      -6.175701522,      -7.106754934,      -7.095985792,      -11.78163191
          0,           0,        4056,      -6.180083002,      -7.164468685,      -7.138719296,      -11.79635729
          0,           0,        4057,       -6.18272061,      -7.236138012,      -7.185431903,      -11.82933722
          0,           0,        4058,      -6.184499327,      -7.322258569,       -7.25264911,      -11.87883291
          0,           0,        4059,      -6.186217689,      -7.397766079,      -7.304499816,       -11.9285241
          0,           0,        4060,      -6.187621281,      -7.445366422,      -7.331494639,      -11.96492082
          0,           0,        4061,      -6.188714626,      -7.466599602,      -7.339065322,      -11.97198282
          0,           0,        4062,      -6.189414789,      -7.479063869,      -7.347408729,      -11.95573802
          0,           0,        4063,      -6.190035633,      -7.495292148,      -7.365307344,       -11.9444914
          0,           0,        4064,      -6.190538073,      -7.512923917,      -7.386088248,       -11.9536731
          0,           0,        4065,      -6.190831657,      -7.526247874,      -7.402437248,      -11.97917114
          0,           0,        4066,      -6.191044443,      -7.532776238,      -7.412804564,      -12.00436127
          0,           0,        4067,      -6.317726237,      -7.533183366,      -7.419252031,      -11.87638077
          0,           0,        4068,      -6.172246719,      -7.013648775,      -7.067529664,      -11.94316381
          0,           0,        4069,      -6.343668327,      -7.171014977,      -7.170156877,      -11.87678591
          0,           0,        4070,       -6.16287511,      -7.092509653,      -7.168167502,      -11.91632702
          0,           0,        4071,      -6.371774523,      -7.121513902,      -7.145434264,       -11.9088963
          0,           0,        4072,      -6.150580597,      -7.068666132,      -7.156507598,      -11.96072732
          0,           0,        4073,      -6.168985839,      -7.098482193,      -7.156501673,      -11.87111188
          0,           0,        4074,      -6.177317269,      -7.116140502,      -7.116609525,      -11.84368264
          0,           0,        4075,      -6.350786726,      -7.159858917,      -7.130610946,      -11.77995168
          0,           0,        4076,      -6.149318042,      -6.858338869,       -6.89951224,      -11.88015093
          0,           0,        4077,      -6.370642273,      -7.075579874,      -7.106338631,      -11.80881226
          0,           0,        4078,      -6.147312794,      -7.097893887,      -7.130809845,      -11.84616093
          0,           0,        4079,      -6.166519816,       -7.07386757,      -7.094199733,      -11.79286834
          0,           0,        4080,      -6.175517838,      -7.093623424,      -7.102431943,      -11.79370459
          0,           0,        4081,      -6.179993203,      -7.146377567,      -7.133275718,      -11.82683337
          0,           0,        4082,      -6.182600248,      -7.211331031,       -7.17206248,      -11.87344274
          0,           0,        4083,      -6.184496296,      -7.284237315,      -7.229967644,      -11.91635223
          0,           0,        4084,      -6.186185413,        -7.3428961,      -7.272744728,      -11.94365552
          0,           0,        4085,      -6.187627386,      -7.380185904,      -7.294953222,      -11.96043195
          0,           0,        4086,      -6.286153364,      -7.405385508,      -7.308468877,      -11.88805812
          0,           0,        4087,      -6.176980736,      -7.122255975,      -7.131557904,      -11.90887191
          0,           0,        4088,      -6.183799139,      -7.255214449,      -7.205372665,      -11.89489006
          0,           0,        4089,      -6.186971627,      -7.321428421,      -7.254424135,       -11.8918681
          0,           0,        4090,       -6.31225116,      -7.369707118,      -7.293541585,      -11.86838792
          0,           0,        4091,      -6.171251028,        -7.0535866,      -7.087428622,      -11.92869914
          0,           0,        4092,      -6.180678178,      -7.231213955,      -7.232900324,      -11.93825734
          0,           0,        4093,      -6.184995115,      -7.306373499,      -7.279292559,      -11.94700021
          0,           0,        4094,      -6.342171193,      -7.350604451,      -7.319920165,      -11.85649171
          0,           0,        4095,      -6.159943314,      -6.914427763,      -6.978680753,      -11.97256823
          0,           0,        4096,      -6.175157962,      -7.104188232,      -7.145961465,      -11.96601962
          0,           0,        4097,      -6.182031627,      -7.191409738,      -7.182639124,      -11.94992575
          0,           0,        4098,       -6.18487773,      -7.254818026,       -7.24596482,       -11.9591903
          0,           0,        4099,      -6.186379549,      -7.317757706,      -7.278294165,      -11.96565396
          0,           0,        4100,      -6.187376762,      -7.388876898,      -7.337181584,      -11.97471232
          0,           0,        4101,      -6.188317979,      -7.458535068,       -7.39282578,      -11.98247705
          0,           0,        4102,      -6.189162991,      -7.514949149,      -7.438870697,      -11.99188479
          0,           0,        4103,      -6.189837292,      -7.557512948,      -7.473792129,      -12.00838395
          0,           0,        4104,      -6.190448391,      -7.583686081,      -7.496985518,      -12.02929348
          0,           0,        4105,       -6.32659539,      -7.595505073,      -7.510062842,      -11.87186279
          0,           0,        4106,      -6.362119722,      -6.976862674,      -7.042602995,      -11.74712049
          0,           0,        4107,      -6.151163165,      -6.956295113,      -7.016438872,      -11.83925948
          0,           0,        4108,      -6.171080498,       -6.94197283,      -6.953435599,      -11.78446696
          0,           0,        4109,      -6.179490773,      -7.017971037,      -7.010930503,      -11.77506941
          0,           0,        4110,      -6.182728025,      -7.091309665,      -7.047135302,      -11.78329685
          0,           0,        4111,      -6.311651722,      -7.162843006,      -7.087097692,      -11.75837536
